# xi,yi,Xr,Yr
54,45,1.714128069889791,-3.5679882530168014
55,45,1.6329732531863292,-4.124062045758207
56,45,1.545246606148167,-4.681805112317
57,45,1.4495409343511487,-5.240321414791271
58,45,1.3444675482557031,-5.798751778918865
59,45,1.2286377583222574,-6.3562370304376214
60,45,1.1006628750112382,-6.911917995085374
61,45,0.9591542087830717,-7.46493549859997
62,45,0.8027230700981869,-8.014430366719253
63,45,0.6299807694170098,-8.559543425181054
64,45,0.43953861719996806,-9.099415499723216
65,45,0.23000792390748903,-9.633187416083592
66,45,-1.347726488892857e-15,-10.160000000000009
16,46,-0.11229991858887212,8.73161115193395
17,46,-0.043869747476019044,8.368460823178316
18,46,-0.007590309311373835,7.976595016686573
19,46,4.4132178764439155e-05,7.5584502677864736
20,46,-0.01746068673190202,7.11646311180576
21,46,-0.05659902976967171,6.653070084072183
22,46,-0.11386516066084286,6.17070771991348
23,46,-0.18575334313171374,5.671812554657416
24,46,-0.26875784090858246,5.158821123631721
25,46,-0.35937291771774754,4.634169962164151
26,46,-0.45409283728550714,4.100295605582447
27,46,-0.5494012910756451,3.559641739256593
28,46,-0.6288275905421563,3.0237086714030497
29,46,-0.6640898800668621,2.5130886687822374
30,46,-0.6321620688289273,2.045076970646609
31,46,-0.5100180660075182,1.6369688162486127
